video_id,yt8m_file,random_id,youtube_id,duration,views,labels
video_1860,train0113,g6bZ,QKP9OKFO9sA,145,110105,[ 669 3473]
video_1861,train0113,FnbZ,_zV4ykn6Vng,169,50596,[   2    7  165  373  415 1456]
video_1862,train0113,IibZ,nbnlszKsOT4,130,191411,[  0  52  70 125]
video_1863,train0113,O7bZ,6U9-s9x5JEA,135,80348,[   6  414 1102]
video_1864,train0113,1LbZ,N_blu97Dotg,121,2477396,[ 11 903 969]
video_1865,train0113,5EbZ,UsVNQMoJG0k,280,224251,[ 26 130 526 527]
video_1866,train0113,2bbZ,DffNd9dyU_I,230,77321,[  2  75 525]
video_1867,train0114,oeb0,pxTPcNabw6w,153,434310,[16]
video_1868,train0114,L2b0,TWbf_eh7NYk,260,491600,[ 11  20  22  29  32 120 173 303 624]
video_1869,train0114,17b0,xUEJrBzDKtQ,127,54045,[ 0 12]
video_1870,train0114,VIb0,bhIZDz43wr0,296,229956,[ 2 95]
video_1871,train0114,wJb0,KIU9HIv8tII,217,68661,[ 5 16]
video_1872,train0114,fVb0,LxDjZVP6f3M,156,55025,[  66 1125]
video_1873,train0114,y6b0,gBJ6p3wmhhs,282,95957,[   0    1  774 2133]
video_1874,train0114,NMb0,-DsGP92YRxs,290,90466,[41]
video_1875,train0114,wnb0,NdOH-3A7ycw,140,58960,[ 112  126  220 2652]
video_1876,train0114,geb0,LzNzT7REHoI,210,274153,[1056 1865]
video_1877,train0114,TEb0,NiEHBTSKFog,174,176837,[  0   1   5 577]
video_1878,train0114,dNb0,S3YKOI3Rg1s,145,71159,[  1 809 822]
video_1879,train0114,Dtb0,6-AtR3YRsgw,160,94068,[  15   18   87 1779]
video_1880,train0114,W9b0,LdmKJh3VuIU,163,52276,[141 247 255]
video_1881,train0114,H7b0,X-bNsBzkgpA,129,78290,[ 0 16]
video_1882,train0114,L8b0,cMNZvACNhhY,272,137762,[21 23 24]
video_1883,train0114,pFb0,9qIVYg5q8Fs,278,219446,[106]
video_1884,train0114,9Bb0,kLNV8Vybi8w,144,475260,[  25 1430]
video_1885,train0114,Iub0,Lw_Wu4cZqqE,141,129205,[  15 1174 2960]
video_1886,train0115,NCb1,LvDMwxwNpEA,180,130001,[330]
video_1887,train0115,nXb1,JKnulz-k4qM,156,141275,[  11   20   29   32 1528 1942 2155 3735]
video_1888,train0115,5Eb1,DLrqWCesnQY,246,68072,[   5   16 2008]
video_1889,train0115,xCb1,euWfTiYwRB0,286,1774551,[671]
video_1890,train0115,OOb1,FeEfTVgI1Ak,128,179587,[ 0 12]
video_1891,train0115,C9b1,lu_JvQ9lJ58,299,145742,[ 2  7 48]
video_1892,train0115,Vyb1,xJU6n25MXxk,125,1044932,[15 18 67]
video_1893,train0115,5zb1,PZojvG9Skag,123,690925,[ 11  20  22 122]
video_1894,train0115,cPb1,17RXNhNCSwc,254,60640,[  2  76 227 281]
video_1895,train0115,rFb1,VM4peFVXCLs,171,69504,[   2    7   17   19   48  128  437 1923 2779]
video_1896,train0115,Zib1,qdZuwb8u2EA,243,59946,[   2    7  171  283 1382]
video_1897,train0115,vDb1,EYVP9pPPDOQ,291,166711,[ 26 130]
video_1898,train0115,aob1,GCB-X3JDXHQ,250,1094544,[  0   1   5  69 144 190 384 743]
video_1899,train0115,1Rb1,aBcqXyrE0uY,242,291927,[ 5 16]
video_1900,train0115,ZQb1,4n9yN2iv9Qs,166,131723,[41]
video_1901,train0115,3tb1,794wMOIAKmI,148,477183,[  0   1 357 372]
video_1902,train0115,wvb1,1xvDo4zq7y8,237,79044,[  11   15   20   22  555 2501 3704]
video_1903,train0115,5tb1,E4mtzDGgXYQ,244,295829,[61]
video_1904,train0115,wyb1,14uD2at9M6I,157,58598,[  2  44  46 186]
video_1905,train0116,34b2,l2keeuIDP6o,180,131030,[744]
video_1906,train0116,l6b2,SzsIrJxzegE,124,190686,[270]
video_1907,train0116,9Kb2,6sEggCmOGL4,131,85111,[ 0 52 70]
video_1908,train0116,Rjb2,pcH2226LX3Y,130,51028,[  2  44  46 107 109 114 138 145 785]
video_1909,train0116,xab2,npe84XTPdTc,222,72698,[133]
video_1910,train0116,Dlb2,SN39w-Bnlgg,162,237962,[734]
video_1911,train0116,Rdb2,yRatDQmK6tQ,215,95377,[912]
video_1912,train0116,Wnb2,XcOudqVK3qo,141,171236,[111]
video_1913,train0116,A3b2,qF8zAcC4DYs,127,119597,[  15   18   67 1183]
video_1914,train0116,D7b2,Ccy-EQPH3LU,195,879220,[  8 145]
video_1915,train0116,7Ob2,nnIk7MZvtdU,155,137400,[  0  12 312]
video_1916,train0116,3Bb2,Dc0qTt1JywY,246,258821,[ 26  83 262]
video_1917,train0116,dLb2,ybDotkT6v28,128,121620,[  2   5   7  75 902]
video_1918,train0116,XHb2,C3LQtPP-nJQ,169,217547,[ 730  824 1243]
video_1919,train0116,GYb2,4g42JXhGcvU,150,53871,[184 400 416]
video_1920,train0116,1gb2,47beE7ncfGg,269,1991840,[8]
video_1921,train0116,rlb2,h39ypTNMCcg,142,72111,[8]
video_1922,train0117,9Bb3,tgEhl6jbP_s,125,138011,[5]
video_1923,train0117,qtb3,1H9MUwOZ0cQ,184,95171,[229]
video_1924,train0117,Gvb3,sIxnJzy3w5c,200,254223,[ 133  630 2508]
video_1925,train0117,Fab3,rxEzqjLPnuU,158,81454,[  2   7  17  26  64  95 116 135 149 297 490 583]
video_1926,train0117,Iwb3,wVN9RDAaZBI,135,169089,[  2   7  95 116 135 297 742]
video_1927,train0117,3Xb3,GMGUVAXyiOY,297,189410,[ 0  1  5 16]
video_1928,train0117,4Zb3,P1BIlMOepsI,210,138105,[   5   16 2959]
video_1929,train0117,J9b3,xFKDjx0nKkU,135,95173,[ 26 130 296 435 808]
video_1930,train0117,11b3,oNjHS7iRh7c,128,78679,[  2   7 469 878]
video_1931,train0117,Hvb3,oNqGj1PzZtw,189,821948,[ 5 16]
video_1932,train0117,4Eb3,jygldzc8DXc,274,59035,[  2   7 104 979]
video_1933,train0117,J8b3,2SOK_IrpHeQ,292,156119,[1534 2083]
video_1934,train0117,bRb3,VPfuge9tZ2o,129,67533,[  2   7 757]
video_1935,train0117,Ssb3,D_zULlW6c_8,222,155612,[ 15  18  43  59 101 286]
video_1936,train0117,dab3,sJ7doiUAcvA,205,97133,[  26  130  435  636 1568 3093]
video_1937,train0117,bFb3,rnwob7IHwzo,271,259091,[41]
video_1938,train0117,0Ub3,ez4dzJijT84,178,68551,[  5 268 755]
video_1939,train0117,ZMb3,rIJhTlUpg0s,256,67028,[2176]
video_1940,train0117,3tb3,t8amfLTuUnM,250,76171,[  2  30 382 794]
video_1941,train0117,hXb3,ixPTf8STRJ8,293,369734,[133 325]
video_1942,train0117,gWb3,MX_7Yl0IWXI,242,187437,[ 15  18  67 140]
video_1943,train0117,h7b3,jV3TB1vheUI,144,187731,[727]
video_1944,train0117,2nb3,dbmzDYtyvLE,178,192624,[  2   7 297 742]
video_1945,train0117,vNb3,h0lTYnuLmZE,289,81811,[  11   20  229  625  713 1049 1450]
video_1946,train0117,2Wb3,alAT7DSByPs,146,78721,[25]
video_1947,train0117,1cb3,vjaSZqK1Q7g,128,646932,[   0    1 1606 1623 2443]
video_1948,train0118,Dgb4,Phn3Ix-YxPA,132,50403,[1806]
video_1949,train0118,O3b4,ItwuqKhmKSo,218,151912,[148 253]
video_1950,train0118,Ekb4,hpHwdcKDRfI,172,172050,[25]
video_1951,train0118,qib4,9V4bmO-9lSk,147,264070,[ 112  126  220 2069]
video_1952,train0118,Akb4,HPs5s8Icceg,142,219491,[ 0 12]
video_1953,train0118,dqb4,EdNWbBM0DlI,133,717966,[25]
video_1954,train0118,U6b4,7sE4Ukz6Wbc,129,107594,[ 2 30 55]
video_1955,train0118,4rb4,F1253xLiPEY,131,609307,[2761]
video_1956,train0118,udb4,5dwqrWmwNO0,259,194408,[ 0  1 27]
video_1957,train0118,rDb4,1hd4I9ryEqw,153,109491,[1152]
video_1958,train0118,YUb4,FSzdhvU6Abs,131,92244,[ 2  7 90]
video_1959,train0118,fXb4,RVKPd3V6Mr4,178,218348,[126 220 276]
video_1960,train0118,q7b4,e482NaxVeaI,173,54940,[   0    1  484 1922 2064]
video_1961,train0118,Xzb4,jOzDOdZEi14,204,213255,[  0   1  42 111]
video_1962,train0118,B8b4,qfJn8cvr-pk,213,506270,[  11   20   22   29   32  123  321  426  462  996 3131]
video_1963,train0118,ADb4,I_GtpWSdfNU,203,50418,[  2   7 135 297 742]
video_1964,train0118,U5b4,WOgRrj4fp2c,156,280951,[ 11  20  22  29  32 221 397]
video_1965,train0118,8rb4,6aDyAP_S04A,270,1350576,[8]
video_1966,train0118,8Cb4,nwmUUxQlffE,272,317147,[ 401  732 1007 2663]
video_1967,train0118,Ztb4,ieONpxAXOMU,184,435880,[   2    7   48   90 3545]
video_1968,train0118,4Gb4,K1jXhpRGfbY,182,54782,[50 65]
video_1969,train0118,4Rb4,07pt9nLk7Wc,237,61021,[5]
video_1970,train0119,3gb5,Caxg2tbXXz0,287,169098,[  2   7  26  48 130 636]
video_1971,train0119,Jmb5,DzMwg8S_OwM,174,173658,[ 468 1074 1120]
video_1972,train0119,hGb5,cDYVC9PABIY,249,57574,[  5  49  80 127]
video_1973,train0119,JZb5,aBQspZx8SfQ,288,105496,[99]
video_1974,train0119,CIb5,v2UWtlNvugY,244,1151376,[  11   20   22   32  211  321  334  483 1766 3735]
video_1975,train0119,9yb5,VmlV5PX6reE,157,123140,[133]
video_1976,train0119,BEb5,9ZtCqdiy7m8,134,417333,[ 0  1 27]
video_1977,train0119,xEb5,8TSYK7fMQ18,148,206093,[  11  368 2259]
video_1978,train0119,n6b5,w74oc3P0KEg,244,1033667,[ 66 293]
video_1979,train0119,gJb5,eL_CxV0w440,246,53547,[ 17  19 143 284]
video_1980,train0119,chb5,6Nnz15uZSss,142,702631,[   5   16 1481]
video_1981,train0119,i3b5,0Tm357hj3KI,229,88482,[   2   30 2018]
video_1982,train0119,T5b5,r4qibMlbUrE,269,300182,[  1 290]
video_1983,train0119,GPb5,5EreuSrCN0c,265,74866,[15 96]
video_1984,train0119,ykb5,u5y1ws1R1FA,142,64421,[  5  16 816]
video_1985,train0119,okb5,H3EllMToytA,135,77946,[ 0  1 63]
video_1986,train0119,tZb5,YxC2l7QrW0I,216,316859,[  11   20   22   29   32  112  120  430  444  720 2054]
video_1987,train0119,ROb5,M9ds4T8gWl0,217,86336,[6 8]
video_1988,train0119,hhb5,ZI0BWB0d2_w,267,53747,[ 2  7 17 19]
video_1989,train0119,Q2b5,1MlFkpL_agM,150,77564,[217 600]
video_1990,train0119,Stb5,FyyoFujk8K4,190,339928,[   2    7  402  508 1106]
video_1991,train0119,Bkb5,GeKCWqtTp5k,229,88218,[184 364]
video_1992,train0119,2Pb5,Jmr6xzRizSc,172,141470,[ 21  23  73 937]
video_1993,train0119,UGb5,iP1AJ0kLQDM,283,107817,[0 1]
video_1994,train0119,Xgb5,DVbfIEJuCwk,203,50600,[ 418  725 1108]
video_1995,train0119,M4b5,exZxQ8QnAtU,216,709028,[  0   1  27 903]
video_1996,train0119,Zrb5,X6FWcqv7Fz8,144,58288,[899]
video_1997,train0119,92b5,f-_qXgKywhw,241,84728,[ 2 17 19 30]
video_1998,train0119,C2b5,LqhORlxm7o0,169,289936,[5]
video_1999,train0119,Jhb5,DXdxwnmg8xA,244,57527,[ 140 1486 1733]
video_2000,train0119,Lbb5,arr44fGBIBU,203,83402,[   2    7 1042]
video_2001,train0119,XBb5,lugI3MGG3Pw,147,179466,[  0   1 139]
video_2002,train0119,2ib5,Jy7A21Gruhg,179,59625,[  2   7  17  19  75 172 394]
video_2003,train0120,Sgb6,eu_bsUCan1c,239,187573,[126 220 276]
video_2004,train0120,fob6,cCa0qwSDI7A,190,370521,[  0 961]
video_2005,train0120,1Ab6,t1ISjK7ijJo,176,52549,[  21   23   24  115 1160]
video_2006,train0120,Mnb6,vX4NS7miW94,257,56201,[2016]
video_2007,train0120,Fob6,jyPKqxeTj5Q,140,572975,[ 1 25]
video_2008,train0120,2Fb6,WQLO13cgR1I,299,1158612,[ 0  1 27]
video_2009,train0120,cib6,naResCY4a3A,161,137597,[  88 1009]
video_2010,train0120,Ipb6,vp_QNGwzGsw,287,127925,[   2    7 1124 1316 2156]
video_2011,train0120,t4b6,-vfLv42_JcY,291,60862,[ 259 2204]
video_2012,train0120,hWb6,7ZbvIjR6dl8,189,135197,[ 15  96 397 789]
video_2013,train0120,oDb6,w4Jxl95ba4M,147,199314,[   2    7   90 1029 2159]
video_2014,train0120,fgb6,blFiJ7Kalv8,132,65474,[  2   7  26 593]
video_2015,train0120,4pb6,lCorhChoOCY,134,57576,[  2  17  95 135 297 490 742]
video_2016,train0120,p5b6,89N1zdvMsZo,180,115372,[225]
video_2017,train0120,Oib6,TNK5FF4astk,227,92236,[ 0  1 19 35 85]
video_2018,train0121,82b7,E5eFoxLhd94,141,585473,[   5   16 1449]
video_2019,train0121,G2b7,_0bb6FbBSuA,136,50036,[  11  307  791 1299]
video_2020,train0121,ujb7,DwCEejyuJIE,192,64345,[  39 2015]
video_2021,train0121,Aib7,3BLYeG3xGiM,155,52960,[360]
video_2022,train0121,8xb7,v4-pG9fNqI8,136,392151,[25]
video_2023,train0121,f8b7,ZjESAcz6iUw,169,80972,[   2   75 2526]
video_2024,train0121,kCb7,-SkxKSpEm2o,132,110944,[   5   16 1860]
video_2025,train0121,rsb7,eocp_63cGl0,177,187976,[223]
video_2026,train0121,w5b7,MfxMATpKGyU,184,915193,[   2  135 1014]
video_2027,train0121,9Nb7,5_a5Dq1ZbFg,241,3423910,[225]
video_2028,train0121,44b7,BaFBFmJG-LI,152,1004464,[734]
video_2029,train0121,Eob7,SNlFddn608w,189,153758,[ 11  20  22  29  32 173 892]
video_2030,train0121,zYb7,v6vWsbTsHXM,135,69194,[25]
video_2031,train0121,l9b7,RmDiM7DG4OU,255,1163051,[ 502 3224]
video_2032,train0121,pxb7,cmG4Xc_F-KQ,260,466020,[  0   1  36 132 185]
video_2033,train0122,Dfb8,LI2QgNsfkN0,217,148150,[  11   20   22  307 1203]
video_2034,train0122,kKb8,SMlvlOEr1ko,151,62833,[ 21  23 115 651]
video_2035,train0122,0Jb8,lJcUNusZ3n0,240,95856,[600]
video_2036,train0122,pEb8,1jFa6CrOp4Y,204,61301,[  11   20   22   29  211  334 1693]
video_2037,train0122,blb8,NPtuLVFBOzE,226,130987,[  16  379  735 1998 3096]
video_2038,train0122,qUb8,DFXf17bmy-I,182,179126,[199 259 326 844]
video_2039,train0122,jsb8,SFfzkSpl8xQ,131,89184,[ 11  22 560]
video_2040,train0122,2zb8,NDX2ClXFEMg,124,64235,[  2  30  55 464]
video_2041,train0122,lvb8,iNwaQ0cdu8A,188,532906,[  0   1 223 323]
video_2042,train0122,AVb8,7BLKw1NWS7s,252,483267,[11 20]
video_2043,train0122,T3b8,V3xiZCp9ysA,184,154205,[  0   1  36  94 423]
video_2044,train0122,4Tb8,dptD2OIZKFo,278,104652,[  2  44  46 107 109 114 138 145 155 162 785]
video_2045,train0122,DBb8,__VVZNVCO1Y,285,51089,[ 21  23  24 343 858]
video_2046,train0122,pxb8,xJQ5boowNeM,145,64074,[  26   99 2332]
video_2047,train0122,XIb8,Y6xZ2MtCwYU,274,81728,[ 11  32 406]
video_2048,train0122,Wob8,WKqitIyBbmY,284,179421,[301]
video_2049,train0122,Gwb8,CMzjPEEHFCw,187,326444,[  15   18  170 2444]
video_2050,train0122,Rcb8,FkZYwWjk7ow,140,1908990,[ 0 12]
video_2051,train0122,eXb8,r6cJgqS_Rkc,195,80930,[ 0  1 27]
video_2052,train0122,5Tb8,1dczL8pWg9o,187,58714,[ 0 52 70]
video_2053,train0122,9tb8,az4qHNKuHto,127,300532,[ 5 16 49]
video_2054,train0122,Bvb8,pdXo7WzEV6U,142,121948,[ 2  7 88]
video_2055,train0122,7yb8,Jcb1F1mDgA8,183,430538,[ 270  646  869  982 1507]
video_2056,train0122,QTb8,NC8TkQmD9XE,146,121397,[126]
video_2057,train0122,kFb8,yxxYmoDfNps,288,58966,[  0   1   5 203]
video_2058,train0122,GAb8,Q46bqgdRYDU,174,8144428,[8]
video_2059,train0122,16b8,2g9B7fgeE1M,269,186499,[41]
video_2060,train0122,jab8,XDno6SC8sxE,126,79147,[ 11  20  32 112 302 624]
video_2061,train0122,FUb8,Q1EO1f1_30U,256,143320,[  8 383 807]
video_2062,train0122,89b8,yk-BE4Vxny4,233,233563,[ 709  939 1755]
video_2063,train0122,1ib8,6IkVjaV-PxU,260,67659,[  0   1  74 106 187 712]
video_2064,train0123,J7b9,nZaa5poITWk,243,148899,[ 400  641  952 2426]
video_2065,train0123,l3b9,LqetVMcXZ0A,144,91758,[146 158 279 439 454]
video_2066,train0123,BKb9,IHX9wVH8GL8,221,58500,[ 5 16]
video_2067,train0123,cjb9,WBQQ8zfbaWI,139,51815,[ 25 268 682]
video_2068,train0123,nqb9,fm7HWgL5S_s,136,76626,[  2  30 196]
video_2069,train0123,fmb9,9RYxyQWY6cs,129,57455,[997]
video_2070,train0123,mub9,TkAdPyDuMZA,185,172971,[  11   20 2953]
video_2071,train0123,RYb9,RlmzLArBmUQ,205,225779,[ 422  485 1112]
video_2072,train0123,1zb9,lft0kfQyB9w,290,160265,[  2   7 197]
video_2073,train0123,b5b9,5NixnVf9dJ0,261,232004,[ 497 3423]
video_2074,train0123,Trb9,F7Qfw2WtVJo,221,180880,[  16  199  326 2850]
video_2075,train0123,ccb9,BkETfEZEQkE,179,91979,[ 26 130 808]
video_2076,train0123,jtb9,B4d2gpRysZY,150,127337,[188 585]
video_2077,train0123,FKb9,5xj0grfmeKo,254,236265,[  11   20   22   32  123  176  211  321  370 1045 1157 1410 1450 2946]
video_2078,train0123,ICb9,roKBJMbB60U,263,116469,[   2    7  116  235 3231]
video_2079,train0123,8Vb9,L3ZekQ1DXII,149,86985,[ 17 129]
video_2080,train0123,vIb9,Nl0xa5lJXX0,256,250397,[ 468  635  700 1074 1653]
video_2081,train0123,Inb9,_zZVRNQZJhw,268,369035,[ 11 229 625]
video_2082,train0123,PHb9,uhMI2RJzvcU,153,380383,[ 112  126  220  624  820 3128]
video_2083,train0123,E6b9,8Xm1aEgnE3c,197,2010150,[8]
video_2084,train0123,kmb9,i_c06tXKSMQ,132,54032,[   2    7   95  116  135  706 1904]
video_2085,train0123,oOb9,amboKBzYHCE,266,69113,[   0    1   35  309  358  941  943 1018]
video_2086,train0123,uDb9,uQlEE4aVgOk,151,425920,[  15 1044 1090]
video_2087,train0124,Orca,Ts9qZZqWuWw,185,52688,[ 5 27 49]
video_2088,train0124,uDca,2OlH6K46h4Y,280,150154,[  2   7  48 165 213 373 399 415]
video_2089,train0124,PEca,ZBX7spzK0TY,154,122517,[  0   1  35  48  85 277]
video_2090,train0124,TCca,ymFy_msMLGU,187,561208,[   0    1    5  203  204 1521]
video_2091,train0124,Umca,7b6pQ5u-_Pc,252,3593221,[   2    5    7   26   45   51   75  442  593 1153]
video_2092,train0124,dRca,5OTDYsoxSyM,260,56766,[16]
video_2093,train0124,hVca,foyg6YqBT0M,211,71629,[223 323]
video_2094,train0124,t7ca,3NB9AuNCPeY,196,368010,[5]
video_2095,train0124,Z1ca,XeW354uvp-c,300,289483,[  0 689]
video_2096,train0124,XPca,b80oK1bTBSI,254,84551,[   2    7   17 1005 1040]
video_2097,train0124,2Vca,f9HrraupfV4,279,124108,[200 775]
video_2098,train0124,bCca,mN6Gilf_7Y0,128,361940,[  25 1617]
video_2099,train0124,ZWca,aWcKpqOxbDA,142,82898,[25]
video_2100,train0124,IXca,FP9xtGrgero,289,54222,[ 2  7 56 75]
video_2101,train0124,RSca,07i9aFX4LK0,151,58209,[  8 835]
video_2102,train0124,JAca,lz7OPgJGpBg,194,93611,[ 19 318]
video_2103,train0124,F2ca,cRi78bJ4FZQ,217,116552,[2177]
video_2104,train0124,wqca,h7vpTh-_iOM,141,84299,[  6   8 383]
video_2105,train0124,2Oca,U6h9YkXH3XM,281,50645,[  15   18   67 2695]
video_2106,train0125,lGcb,CUMEllitJZo,140,52141,[   0    1   35   85 1494 1836]
video_2107,train0125,gbcb,hcS_O9q6x4Y,233,52592,[  0 215]
video_2108,train0125,ZOcb,-X52at-CiTo,183,116519,[0 1]
video_2109,train0125,Rccb,qe_-JCGHXyg,140,75101,[ 21  23  24 229]
video_2110,train0125,RGcb,Lx2C2tco29A,258,132135,[150]
video_2111,train0125,a7cb,1xZgNbk3U10,264,88932,[5]
video_2112,train0125,gGcb,4JA-MqJEgz0,193,464212,[  0 259]
video_2113,train0125,WHcb,JraN3YlTNcA,192,2502807,[ 0  1 27]
video_2114,train0125,Locb,bRcXBasfI7g,133,144303,[0 1]
video_2115,train0125,ojcb,Ji8GC2Yg8ZE,140,215040,[ 0 12]
video_2116,train0125,0vcb,rcNjFW4Ut4E,126,79575,[141 255]
video_2117,train0125,H4cb,xSCVKq6VkXk,123,156955,[  2  44  46 107 114 138 155 854]
video_2118,train0125,Igcb,DgI700aERNc,194,548539,[ 11  20 229 771 917]
video_2119,train0125,PMcb,d1ZPbm3XaWE,218,762210,[8]
video_2120,train0125,AQcb,Kn4WVirH_cw,289,837367,[0 5]
video_2121,train0125,7tcb,dOT2E3eJLmo,206,2282010,[   5   16  441 2269]
video_2122,train0125,bJcb,F2zZTloWDIE,255,2396413,[   0    1  255 1097]
video_2123,train0125,nFcb,aENBUH5jwcs,274,69308,[ 39 121 156 207 338]
video_2124,train0125,GYcb,H2HQk-OJjks,196,90761,[ 2  7 90]
video_2125,train0125,P8cb,0V7csKnQwzc,225,222563,[  0   1  42 111]
video_2126,train0125,0ocb,tuWqVmBqXlI,135,73160,[   2   30   55 1083 1808]
video_2127,train0125,Rbcb,rdVR47UvHO8,231,708360,[  26  707 2459 2759]
video_2128,train0125,aVcb,nYbC12kqB_8,218,66138,[2688]
video_2129,train0125,CHcb,-GY4tGAih6Q,228,1256793,[ 21  23  24  73 504 676]
video_2130,train0125,7ecb,2n4AV9S8kpw,144,547958,[ 50  65 256 503 661]
video_2131,train0125,mccb,-nsFaI0eMMk,266,65502,[  1   5  16  81 108]
video_2132,train0125,8scb,JTmp3dwI7eE,167,112178,[ 15  18 170]
video_2133,train0125,b2cb,f1Lli9C1cPQ,212,142878,[3185]
video_2134,train0125,z0cb,5ilxzayrDnU,242,61318,[ 5 84]
video_2135,train0125,Apcb,H-KrlF3MJqc,241,86402,[   0    1   35  924 1780 2224]
video_2136,train0125,NYcb,s_uODbVJ9ak,175,73589,[112 126 220]
video_2137,train0125,ptcb,9-GzYA9dxso,221,147680,[707]
video_2138,train0125,lwcb,aa5E8hd3v8Q,190,100973,[1552]
video_2139,train0126,hjcc,pY3Y-XsCKVs,167,74252,[ 0 12 91]
video_2140,train0126,iscc,8v6F-bKu280,258,128341,[556]
video_2141,train0126,Gpcc,SWNtmVpy-OI,197,83681,[ 701 2366]
video_2142,train0126,Q3cc,eOauB1O_Hgk,125,467284,[50 65]
video_2143,train0126,7Bcc,Wz2O_L-r3yc,127,177997,[17 19]
video_2144,train0126,q8cc,x-8nT6m4aKc,201,608973,[163 214 228]
video_2145,train0126,IRcc,cSNQojKYCEc,300,186011,[6 8]
video_2146,train0126,QTcc,xsMDXFKnFeI,210,66494,[0 1]
video_2147,train0126,2Bcc,Pvq5uHDyb08,173,104404,[ 309 1636]
video_2148,train0126,g0cc,PS4ClJZ91yc,247,201170,[932]
video_2149,train0126,SJcc,2DvXfu76u7M,272,23726985,[   0    1   27 1469]
video_2150,train0126,Kncc,3AwacFp9NeY,171,56806,[   0    5  199 2146]
video_2151,train0126,wbcc,H0nPtrvaMvY,160,134818,[ 25 225]
video_2152,train0126,QBcc,Cpv6frbSdvk,278,797122,[146 158 279 439 454]
video_2153,train0126,UEcc,vF6Wlj121HY,279,117745,[  0   1  36 367]
video_2154,train0126,cbcc,iOfNnNgNPQM,126,5575721,[16]
video_2155,train0126,UPcc,xLxeh56Q36c,182,87158,[0 1]
video_2156,train0126,TNcc,cOeyJikmOMI,128,54801,[   0    1  203  409 3511]
video_2157,train0126,yNcc,c73tiMo4Px4,131,84097,[ 15  18 170]
video_2158,train0126,92cc,Q5sI3_y_t5M,188,191383,[  21   23   24   73 1713 3726]
video_2159,train0126,Mdcc,dJlbKAXJaNI,282,113586,[11 20 22 29 32]
video_2160,train0126,2Mcc,UwXCnqxpEU8,234,86862,[ 11 126 302]
video_2161,train0126,Kscc,BCc_-pUQ244,284,111184,[  50   65 3265 3635]
video_2162,train0127,rJcd,vogYXEFgjvg,279,319140,[  0  12 312]
video_2163,train0127,mJcd,v8c5RTwL6YU,289,274210,[  21   23   24  115  520 1094]
video_2164,train0127,9Tcd,yxoS0zlZoOE,198,98276,[  2   7 198 563]
video_2165,train0127,5Gcd,bVggxo53b7k,132,57835,[146 158 279]
video_2166,train0127,qtcd,4ia0muN9SdE,149,154874,[698]
video_2167,train0127,Aqcd,7BUn_oo6G4k,180,334695,[  0   1  36  94 147]
video_2168,train0127,mecd,jJNJxqALJL0,255,75675,[308]
video_2169,train0127,vHcd,1hOWD7B7RpE,148,242199,[  26  199  326 3090]
video_2170,train0127,qacd,Pf5PBGaNODU,287,172768,[ 26 136 370 526 527]
video_2171,train0127,EXcd,b985AUe2A7I,135,1648035,[ 15  18 170 314]
video_2172,train0127,ehcd,TPyMhKtbe-s,207,360743,[   0    1  203  872 1091 2500]
video_2173,train0127,SVcd,LCFq0s1BQ2g,154,75055,[   2    7 1703]
video_2174,train0127,k1cd,dLjBxmIiqSQ,215,65130,[242 470]
video_2175,train0127,Rocd,x4fNFo2nsNw,194,1518717,[ 11 229]
video_2176,train0127,xdcd,Bw9KxRxAzUw,189,2302029,[ 0 27]
video_2177,train0127,Jgcd,oarVQAt6dlU,285,294874,[39]
video_2178,train0127,ihcd,PZnGWJ_6BwU,143,192326,[   2    7  165  411 1154]
video_2179,train0127,spcd,ArJXQ1ELNsQ,254,436997,[342]
video_2180,train0127,0ycd,0PNu_gqeeH8,187,93376,[ 18  59 238 274 366]
video_2181,train0127,Swcd,B4ioL8qTXak,131,95677,[   2   30   55  940 1166 1974 1999 2084 3610]
video_2182,train0127,IIcd,dOYNP8tt6eE,290,85284,[  2   7 104 235]
video_2183,train0127,AAcd,7yzUf75pbnQ,127,52984,[195 503]
video_2184,train0127,xHcd,nbDZdhDQCYc,212,77619,[ 5 16]
video_2185,train0127,Ejcd,-0eecuM-RzU,211,139694,[ 2 30]
video_2186,train0127,5Ecd,CXc2uwSWBkI,237,56851,[  21   23   24  115  520 1160 1306]
video_2187,train0128,Dmce,Zhrl7cQvwjc,170,95013,[ 422  485 1112 2122]
video_2188,train0128,ence,ZF5AUmpbgt8,287,550485,[ 5 16 49]
video_2189,train0128,9jce,E47y16tMpmY,147,660681,[25]
video_2190,train0128,Tgce,WAk-xq80EVM,295,601224,[ 5 16]
video_2191,train0128,Bkce,Ilm0SRub5Xg,184,66204,[592]
video_2192,train0128,Svce,hfa1fiBcuEU,179,120173,[311 360]
video_2193,train0128,Qoce,2BGyHvFKzSw,215,88194,[ 11  20  22  29  32 112 543 624]
video_2194,train0128,O5ce,28cfVC9cnkE,221,117872,[ 39 121 156 338]
video_2195,train0128,2nce,bjs5QWjvNWc,156,777864,[ 843 1513]
video_2196,train0128,d0ce,7bdaLlIpPuE,187,139704,[   5   16 1184]
video_2197,train0128,pPce,tiwEiUl-5zk,148,177968,[1095]
video_2198,train0128,0zce,nh_HxUmVJbc,142,131302,[   2   44   46  107 1164 1897]
video_2199,train0128,Xace,1BFdhp5lR9Y,168,55258,[15 96]
